Cuenca/Litoral;Grupo de especie;Formato;Especie;Nombre venacular;Forma de presentación
Orinoquía;Peces;PezOseo;Astronotus mikoljii;Oscar;Entero fresco
Orinoquía;Peces;PezOseo;Astronotus mikoljii;Oscar;Eviscerado
Orinoquía;Peces;PezOseo;Astronotus mikoljii;Oscar;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Astronotus mikoljii;Oscar;Eviscerado fresco
Orinoquía;Peces;PezOseo;Boulengerella  cuvieri;Agujeto;Entero fresco
Orinoquía;Peces;PezOseo;Boulengerella  cuvieri;Agujeto;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Boulengerella  cuvieri;Agujeto;Eviscerado fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma filamentosum;Valentón;Eviscerado
Orinoquía;Peces;PezOseo;Brachyplatystoma filamentosum;Valentón;Eviscerado congelado
Orinoquía;Peces;PezOseo;Brachyplatystoma filamentosum;Valentón;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Brachyplatystoma filamentosum;Valentón;Eviscerado fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma juruense;Jugador listrado;Entero fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma juruense;Jugador listrado;Eviscerado
Orinoquía;Peces;PezOseo;Brachyplatystoma juruense;Jugador listrado;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Brachyplatystoma juruense;Jugador listrado;Eviscerado fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma platynemum;Baboso;Entero fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma platynemum;Baboso;Eviscerado
Orinoquía;Peces;PezOseo;Brachyplatystoma platynemum;Baboso;Eviscerado congelado
Orinoquía;Peces;PezOseo;Brachyplatystoma platynemum;Baboso;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Brachyplatystoma platynemum;Baboso;Eviscerado fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma rousseauxii;Doradoplateado;Entero fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma rousseauxii;Doradoplateado;Eviscerado
Orinoquía;Peces;PezOseo;Brachyplatystoma rousseauxii;Doradoplateado;Eviscerado congelado
Orinoquía;Peces;PezOseo;Brachyplatystoma rousseauxii;Doradoplateado;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Brachyplatystoma rousseauxii;Doradoplateado;Eviscerado fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma vaillantii;Pirabutón;Entero
Orinoquía;Peces;PezOseo;Brachyplatystoma vaillantii;Pirabutón;Entero fresco
Orinoquía;Peces;PezOseo;Brachyplatystoma vaillantii;Pirabutón;Eviscerado
Orinoquía;Peces;PezOseo;Brachyplatystoma vaillantii;Pirabutón;Eviscerado congelado
Orinoquía;Peces;PezOseo;Brachyplatystoma vaillantii;Pirabutón;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Brachyplatystoma vaillantii;Pirabutón;Eviscerado fresco
Orinoquía;Peces;PezOseo;Brycon amazonicus;Sábalo;Entero fresco
Orinoquía;Peces;PezOseo;Brycon amazonicus;Sábalo;Eviscerado
Orinoquía;Peces;PezOseo;Brycon amazonicus;Sábalo;Eviscerado congelado
Orinoquía;Peces;PezOseo;Brycon amazonicus;Sábalo;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Brycon amazonicus;Sábalo;Eviscerado fresco
Orinoquía;Peces;PezOseo;Brycon hilarii;Sábalo;Eviscerado
Orinoquía;Peces;PezOseo;Brycon sp.;Singo;Eviscerado
Orinoquía;Peces;PezOseo;Brycon sp.;Singo;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Brycon sp.;Singo;Eviscerado fresco
Orinoquía;Peces;PezOseo;Brycon whitei;Yamuseta;Entero fresco
Orinoquía;Peces;PezOseo;Brycon whitei;Yamuseta;Eviscerado fresco
Orinoquía;Peces;PezOseo;Calophysus macropterus;Simi mota juvenil;Entero fresco
Orinoquía;Peces;PezOseo;Calophysus macropterus;Simi mota juvenil;Eviscerado
Orinoquía;Peces;PezOseo;Calophysus macropterus;Simi mota juvenil;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Calophysus macropterus;Simi mota juvenil;Eviscerado fresco
Orinoquía;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Eviscerado
Orinoquía;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Cephalosilurus apurensis;Rambosapo;Eviscerado fresco
Orinoquía;Peces;PezOseo;Chalceus epakros;Ararí de línea;Eviscerado fresco
Orinoquía;Peces;PezOseo;Cichla orinocensis;Tucunaré;Entero fresco
Orinoquía;Peces;PezOseo;Cichla orinocensis;Tucunaré;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Cichla orinocensis;Tucunaré;Eviscerado fresco
Orinoquía;Peces;PezOseo;Cichla temensis;Tucunaré;Entero fresco
Orinoquía;Peces;PezOseo;Cichla temensis;Tucunaré;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Cichla temensis;Tucunaré;Eviscerado fresco
Orinoquía;Peces;PezOseo;Colossoma macropomum;Cachama negra;Entero
Orinoquía;Peces;PezOseo;Colossoma macropomum;Cachama negra;Entero fresco
Orinoquía;Peces;PezOseo;Colossoma macropomum;Cachama negra;Eviscerado
Orinoquía;Peces;PezOseo;Colossoma macropomum;Cachama negra;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Colossoma macropomum;Cachama negra;Eviscerado fresco
Orinoquía;Peces;PezOseo;Crenicichla sp.;Mataguaro Ventuari;Eviscerado fresco
Orinoquía;Peces;PezOseo;Curimata cerasina;Pechiroja;Entero
Orinoquía;Peces;PezOseo;Curimata cerasina;Pechiroja;Entero fresco
Orinoquía;Peces;PezOseo;Curimata cerasina;Pechiroja;Eviscerado
Orinoquía;Peces;PezOseo;Curimata cerasina;Pechiroja;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Curimata cerasina;Pechiroja;Eviscerado fresco
Orinoquía;Peces;PezOseo;Duopalatinus peruanus;Roncador;Eviscerado
Orinoquía;Peces;PezOseo;Duopalatinus peruanus;Roncador;Eviscerado congelado
Orinoquía;Peces;PezOseo;Duopalatinus peruanus;Roncador;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Duopalatinus peruanus;Roncador;Eviscerado fresco
Orinoquía;Peces;PezOseo;Exallodontus aguanai;Capitán amarillo;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Exallodontus aguanai;Capitán amarillo;Eviscerado fresco
Orinoquía;Peces;PezOseo;Hemisorubim platyrhynchos;Bagre dormilón;Entero fresco
Orinoquía;Peces;PezOseo;Hemisorubim platyrhynchos;Bagre dormilón;Eviscerado
Orinoquía;Peces;PezOseo;Hemisorubim platyrhynchos;Bagre dormilón;Eviscerado congelado
Orinoquía;Peces;PezOseo;Hemisorubim platyrhynchos;Bagre dormilón;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Hemisorubim platyrhynchos;Bagre dormilón;Eviscerado fresco
Orinoquía;Peces;PezOseo;Hoplias curupira;Guabina común;Entero fresco
Orinoquía;Peces;PezOseo;Hoplias curupira;Guabina común;Eviscerado
Orinoquía;Peces;PezOseo;Hoplias curupira;Guabina común;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Hoplias curupira;Guabina común;Eviscerado fresco
Orinoquía;Peces;PezOseo;Hoplias malabaricus;Moncholo;Eviscerado
Orinoquía;Peces;PezOseo;Hoplias malabaricus;Moncholo;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Hoplosternum littorale;Curito;Entero
Orinoquía;Peces;PezOseo;Hoplosternum littorale;Curito;Entero fresco
Orinoquía;Peces;PezOseo;Hoplosternum littorale;Curito;Eviscerado
Orinoquía;Peces;PezOseo;Hoplosternum littorale;Curito;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Hoplosternum littorale;Curito;Eviscerado fresco
Orinoquía;Peces;PezOseo;Hydrolycus armatus;Payara;Entero
Orinoquía;Peces;PezOseo;Hydrolycus armatus;Payara;Entero fresco
Orinoquía;Peces;PezOseo;Hydrolycus armatus;Payara;Eviscerado
Orinoquía;Peces;PezOseo;Hydrolycus armatus;Payara;Eviscerado congelado
Orinoquía;Peces;PezOseo;Hydrolycus armatus;Payara;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Hydrolycus armatus;Payara;Eviscerado fresco
Orinoquía;Peces;PezOseo;Hydrolycus scomberoides;Perro payara;Eviscerado enhielado
Orinoquía;Peces;PezOseo;Hydrolycus wallacei;Payala;Entero fresco
Orinoquía;Peces;PezOseo;Hydrolycus wallacei;Payala;Eviscerado fresco
Orinoquía;Peces;PezOseo;Hypophthalmus edentatus;Mapará cabeza grande;Eviscerado
Orinoquía;Peces;PezOseo;Hypophthalmus edentatus;Mapará cabeza grande;Eviscerado enhielado
