Cuenca/Litoral;Grupo de especie;Formato;Especie;Nombre venacular;Categoría comercial
Sinú;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Mediano
Sinú;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Pequeño
Sinú;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Revuelto
Sinú;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Varios tamaños
Sinú;Peces;PezOseo;Cathorops mapale;Chivo mapalé;Mediano
Sinú;Peces;PezOseo;Cathorops mapale;Chivo mapalé;Pequeño
Sinú;Peces;PezOseo;Cathorops mapale;Chivo mapalé;Revuelto
Sinú;Peces;PezOseo;Centropomus ensiferus;Róbalo congo;Mediano
Sinú;Peces;PezOseo;Centropomus ensiferus;Róbalo congo;Pequeño
Sinú;Peces;PezOseo;Centropomus ensiferus;Róbalo congo;Revuelto
Sinú;Peces;PezOseo;Centropomus ensiferus;Róbalo congo;Varios tamaños
Sinú;Peces;PezOseo;Centropomus undecimalis;Róbalo;Grande
Sinú;Peces;PezOseo;Centropomus undecimalis;Róbalo;Mediano
Sinú;Peces;PezOseo;Centropomus undecimalis;Róbalo;Pequeño
Sinú;Peces;PezOseo;Centropomus undecimalis;Róbalo;Revuelto
Sinú;Peces;PezOseo;Centropomus undecimalis;Róbalo;Varios tamaños
Sinú;Peces;PezOseo;Colossoma macropomum;Cachama negra;Grande
Sinú;Peces;PezOseo;Colossoma macropomum;Cachama negra;Mediano
Sinú;Peces;PezOseo;Ctenolucius hujeta;Agujeta;Mediano
Sinú;Peces;PezOseo;Cynopotamus atratoensis;Boquiancha;Extragrande
Sinú;Peces;PezOseo;Cynopotamus atratoensis;Boquiancha;Grande
Sinú;Peces;PezOseo;Cynopotamus atratoensis;Boquiancha;Mediano
Sinú;Peces;PezOseo;Cynopotamus atratoensis;Boquiancha;Pequeño
Sinú;Peces;PezOseo;Cynopotamus atratoensis;Boquiancha;Revuelto
Sinú;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Grande
Sinú;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Mediano
Sinú;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Pequeño
Sinú;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Revuelto
Sinú;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Varios tamaños
Sinú;Peces;PezOseo;Dasyloricaria filamentosa;Raspacanoa;Mediano
Sinú;Peces;PezOseo;Elops smithi;Macabí;Mediano
Sinú;Peces;PezOseo;Elops smithi;Macabí;Pequeño
Sinú;Peces;PezOseo;Eugerres plumieri;Mojarra rayada;Grande
Sinú;Peces;PezOseo;Eugerres plumieri;Mojarra rayada;Mediano
Sinú;Peces;PezOseo;Eugerres plumieri;Mojarra rayada;Pequeño
Sinú;Peces;PezOseo;Eugerres plumieri;Mojarra rayada;Revuelto
Sinú;Peces;PezOseo;Geophagus steindachneri;Jorobada Mula Mojarra Hacha  Cocheja  Mojarra banqueta  Frentona;Mediano
Sinú;Peces;PezOseo;Hoplias malabaricus;Moncholo;Grande
Sinú;Peces;PezOseo;Hoplias malabaricus;Moncholo;Mediano
Sinú;Peces;PezOseo;Hoplias malabaricus;Moncholo;Pequeño
Sinú;Peces;PezOseo;Hoplias malabaricus;Moncholo;Revuelto
Sinú;Peces;PezOseo;Hoplias malabaricus;Moncholo;Varios tamaños
Sinú;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Grande
Sinú;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Mediano
Sinú;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Pequeño
Sinú;Peces;PezOseo;Hypostomus hondae;Coroncoro Cucha;Revuelto
Sinú;Peces;PezOseo;Lasiancistrus caucanus;Boca manteca boca pelúa;Grande
Sinú;Peces;PezOseo;Lasiancistrus caucanus;Boca manteca boca pelúa;Mediano
Sinú;Peces;PezOseo;Lasiancistrus caucanus;Boca manteca boca pelúa;Pequeño
Sinú;Peces;PezOseo;Leporellus vittatus;Corunta;Mediano
Sinú;Peces;PezOseo;Leporellus vittatus;Corunta;Pequeño
Sinú;Peces;PezOseo;Leporellus vittatus;Corunta;Revuelto
Sinú;Peces;PezOseo;Lutjanus griseus;Pargo mulato, Pargo manglero;Pequeño
Sinú;Crustáceos;Camaron;Macrobrachium acanthurus;Camarón Totumo;Grande
Sinú;Peces;PezOseo;Megaleporinus muyscorum;Moino;Grande
Sinú;Peces;PezOseo;Megaleporinus muyscorum;Moino;Mediano
Sinú;Peces;PezOseo;Megaleporinus muyscorum;Moino;Pequeño
Sinú;Peces;PezOseo;Megaleporinus muyscorum;Moino;Revuelto
Sinú;Peces;PezOseo;Megaleporinus muyscorum;Moino;Varios tamaños
Sinú;Peces;PezOseo;Megalops atlanticus;Sábalo;Grande
Sinú;Peces;PezOseo;Megalops atlanticus;Sábalo;Mediano
Sinú;Peces;PezOseo;Megalops atlanticus;Sábalo;Pequeño
Sinú;Peces;PezOseo;Megalops atlanticus;Sábalo;Revuelto
Sinú;Peces;PezOseo;Megalops atlanticus;Sábalo;Varios tamaños
Sinú;Peces;PezOseo;Mugil incilis;Lisa rayada;Grande
Sinú;Peces;PezOseo;Mugil incilis;Lisa rayada;Mediano
Sinú;Peces;PezOseo;Mugil incilis;Lisa rayada;Pequeño
Sinú;Peces;PezOseo;Mugil incilis;Lisa rayada;Revuelto
Sinú;Peces;PezOseo;Mugil incilis;Lisa rayada;Varios tamaños
Sinú;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Grande
Sinú;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Mediano
Sinú;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Pequeño
Sinú;Peces;PezOseo;Oreochromis niloticus;Mojarra lora;Revuelto
Sinú;Peces;PezOseo;Pangasianodon hypophthalmus;Basa;Grande
Sinú;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Grande
Sinú;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Mediano
Sinú;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Pequeño
Sinú;Peces;PezOseo;Piaractus brachypomus;Cachama blanca;Revuelto
Sinú;Peces;PezOseo;Pimelodus sp. 6;Barbul acantilero;Grande
Sinú;Peces;PezOseo;Pimelodus sp. 6;Barbul acantilero;Mediano
Sinú;Peces;PezOseo;Pimelodus yuma;Nicuro;Grande
Sinú;Peces;PezOseo;Pimelodus yuma;Nicuro;Mediano
Sinú;Peces;PezOseo;Pimelodus yuma;Nicuro;Pequeño
Sinú;Peces;PezOseo;Pimelodus yuma;Nicuro;Revuelto
Sinú;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Extragrande
Sinú;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Grande
Sinú;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Mediano
Sinú;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Pequeño
Sinú;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Revuelto
Sinú;Peces;PezOseo;Prochilodus magdalenae;Bocachico;Varios tamaños
Sinú;Peces;PezOseo;Pseudopimelodus schultzi;Bagre sapo, Pintao, Rayado;Mediano
Sinú;Peces;PezOseo;Pseudopimelodus schultzi;Bagre sapo, Pintao, Rayado;Pequeño
Sinú;Peces;PezOseo;Pseudoplatystoma magdaleniatum;Bagre rayado;Mediano
Sinú;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Grande
Sinú;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Mediano
Sinú;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Pequeño
Sinú;Peces;PezOseo;Rhamdia guatemalensis;Guabina;Revuelto
Sinú;Peces;PezOseo;Rhonciscus crocro;Comegrano;Mediano
Sinú;Peces;PezOseo;Saccodon dariensis;Rollizo;Mediano
Sinú;Peces;PezOseo;Salminus affinis;Picúa;Grande
Sinú;Peces;PezOseo;Salminus affinis;Picúa;Mediano
Sinú;Peces;PezOseo;Salminus affinis;Picúa;Pequeño
Sinú;Peces;PezOseo;Salminus affinis;Picúa;Revuelto
Sinú;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Grande
Sinú;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Mediano
Sinú;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Pequeño
Sinú;Peces;PezOseo;Sorubim cuspicaudus;Blanquillo;Revuelto
Sinú;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Grande
Sinú;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Mediano
Sinú;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Pequeño
Sinú;Peces;PezOseo;Sternopygus aequilabiatus;Mayupa;Revuelto
Sinú;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Grande
Sinú;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Mediano
Sinú;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Pequeño
Sinú;Peces;PezOseo;Trachelyopterus insignis;Cachegua;Revuelto
